run_id,client_order_id,market_slug,weekend_et,weekend_utc,instrument_id,side,entry_source,order_type,intended_price,submitted_size,filled_size,fill_vwap,fill_count,was_submitted,was_filled,was_canceled,partial_fill,fill_rate,entry_slippage,exit_slippage,submit_to_fill_sec,cancel_latency_sec,first_event_ts,first_fill_ts,exit_reason,realized_pnl
run_1789386194_d77f7168,BTC-15M-MAKER-SELL-1789389361665,btc-updown-15m-1789389000,False,False,0x4a705f76a1e3da272328159dd02dd9139bcd81ac8f2eabd8df37f2788d972cbc-104277754570978136352681416309548182378348060265478477642660600317871203385435.POLYMARKET,SELL,unknown,maker,0.97,5.70614324608,5.706143,0.97,1,True,True,False,True,0.9999999568745492,,0.0,315.337682,,2026-09-14T12:36:01.674232+00:00,2026-09-14T12:41:17.011914+00:00,,0.74179859
run_1789393085_ddd3969a,BTC-15M-FAST-FOLLOW-BUY-1789393792695,btc-updown-15m-1789393500,False,False,0xf3a63685956cb9b475d7da356c4b4c5cbb5b47fcbca19506abd966f81e451aee-3323273178368495948369674933105559380876988467887209861110557388717251332010.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,0,,0,True,False,False,False,,,,,,2026-09-14T13:49:52.741534+00:00,,outcome_then_twap_confirmed,
run_1789393085_ddd3969a,BTC-15M-FAST-FOLLOW-BUY-1789394596376,btc-updown-15m-1789394400,False,False,0x2c26a91c98368d330248247a4bd7ce6d9cac234c6f55f9d499f1ec4faf04e21e-48087117032508445686019288993475760317691569424984587216380460868513192769308.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.77,5.0,0,,0,True,False,False,False,,,,,,2026-09-14T14:03:16.616002+00:00,,outcome_then_twap_confirmed,
run_1789393085_ddd3969a,BTC-15M-FAST-FOLLOW-BUY-1789395564350,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.73,5.0,5.367646,0.68,1,True,True,False,False,1.0,-0.04999999999999993,,3.436655,,2026-09-14T14:19:24.400004+00:00,2026-09-14T14:19:27.836659+00:00,outcome_then_twap_confirmed,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395580596,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,184.055737,2026-09-14T14:19:40.612557+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395765858,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,48.287209,2026-09-14T14:22:45.896640+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395818658,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,49.718014,2026-09-14T14:23:38.676221+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395870887,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,48.947794,2026-09-14T14:24:30.911633+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395920306,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,47.776726,2026-09-14T14:25:20.323159+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789395972274,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,47.220364,2026-09-14T14:26:12.324291+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789396020554,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,46.302086,2026-09-14T14:27:00.574503+00:00,,,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789396067896,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,maker,0.97,5.2835500165888,0,,0,True,False,True,False,,,,,13.700269,2026-09-14T14:27:47.911969+00:00,,,
run_1789393085_ddd3969a,BTC-15M-TAKER-EXIT-1789396080422,btc-updown-15m-1789395300,False,False,0x084cf7c1de59c3f56772c57bcdbfde3fa87dc3ce23c1405d1ed6cda916a40daa-65487325422763182815466373779556042611874744865387727995857331201067554932860.POLYMARKET,SELL,unknown,other,0.02,5.28355,5.28355,0.03,1,False,True,False,False,1.0,,-0.009999999999999998,,,2026-09-14T14:28:00.429173+00:00,2026-09-14T14:28:03.352467+00:00,endgame_twap_stop_loss,-3.4346396028188
run_1789393085_ddd3969a,BTC-15M-FAST-FOLLOW-BUY-1789396670167,btc-updown-15m-1789396200,False,False,0x6477449cd9fde9bab81aec04ca6308d27c56f6b3b45791ea4e2746341f2618ef-22349743748879328302997733495569086868182981845753180483256675313834045873485.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.73,5.0,5.214286,0.7,1,True,True,False,False,1.0,-0.030000000000000027,,5.181111,,2026-09-14T14:37:50.200834+00:00,2026-09-14T14:37:55.381945+00:00,outcome_then_twap_confirmed,
run_1789393085_ddd3969a,BTC-15M-MAKER-SELL-1789396687272,btc-updown-15m-1789396200,False,False,0x6477449cd9fde9bab81aec04ca6308d27c56f6b3b45791ea4e2746341f2618ef-22349743748879328302997733495569086868182981845753180483256675313834045873485.POLYMARKET,SELL,unknown,maker,0.97,5.13544599568,0,,0,True,False,True,False,,,,,359.832766,2026-09-14T14:38:07.282626+00:00,,,
run_1789393085_ddd3969a,BTC-15M-TAKER-EXIT-1789397044983,btc-updown-15m-1789396200,False,False,0x6477449cd9fde9bab81aec04ca6308d27c56f6b3b45791ea4e2746341f2618ef-22349743748879328302997733495569086868182981845753180483256675313834045873485.POLYMARKET,SELL,unknown,other,0.15,5.135445,5.135445,0.15,1,False,True,False,False,1.0,,0.0,,,2026-09-14T14:44:05.003751+00:00,2026-09-14T14:44:08.177549+00:00,offside_near_close,-2.831566257765
run_1789735663_25955924,BTC-15M-FAST-FOLLOW-BUY-1789735991879,btc-updown-15m-1789735500,False,False,0x785bbfd76937ca05507533e2cc4d0b6e825e5fe1ab01a70821701f7e65b37489-78768562765796151890916386426606648184737744619033092308156863409223387775806.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.86,5.5,5.564706,0.85,1,True,True,False,False,1.0,-0.010000000000000009,,4.049392,,2026-09-18T12:53:11.942360+00:00,2026-09-18T12:53:15.991752+00:00,outcome_then_twap_confirmed,
run_1789735663_25955924,BTC-15M-MAKER-SELL-1789736011827,btc-updown-15m-1789735500,False,False,0x785bbfd76937ca05507533e2cc4d0b6e825e5fe1ab01a70821701f7e65b37489-78768562765796151890916386426606648184737744619033092308156863409223387775806.POLYMARKET,SELL,unknown,maker,0.97,5.51362199892,5.501856,0.97,2,True,True,False,True,0.9978660127730367,,0.0,157.350081,,2026-09-18T12:53:31.832058+00:00,2026-09-18T12:56:09.182139+00:00,,0.6602227199999999
run_1789735663_25955924,BTC-15M-FAST-FOLLOW-BUY-1789737519791,btc-updown-15m-1789737300,False,False,0x2f7177f0d76a227d14347b6af00edceb8a91afb62b0e83ae1f3bcd586b4356fe-38045006142122670801486879353345706032469377699616225109329481566285301859214.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.79,5.0,5.0641,0.78,1,True,True,False,False,1.0,-0.010000000000000009,,2.365613,,2026-09-18T13:18:39.824883+00:00,2026-09-18T13:18:42.190496+00:00,outcome_then_twap_confirmed,
run_1789735663_25955924,BTC-15M-MAKER-SELL-1789737532822,btc-updown-15m-1789737300,False,False,0x2f7177f0d76a227d14347b6af00edceb8a91afb62b0e83ae1f3bcd586b4356fe-38045006142122670801486879353345706032469377699616225109329481566285301859214.POLYMARKET,SELL,unknown,maker,0.97,5.00153203168,5.0,0.97,2,True,True,False,True,0.9996936875200846,,0.0,530.109219,,2026-09-18T13:18:52.824633+00:00,2026-09-18T13:27:42.933852+00:00,,0.95
run_1789735663_25955924,BTC-15M-FAST-FOLLOW-BUY-1789738380130,btc-updown-15m-1789738200,False,False,0x7e75490d6218e8155cb25ee52113ee7a09dab3a0c2834e59c79b0e9b1855d2bb-73529352152955595073359364008511155623854487660154377767150165196580737995003.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.7,10.0,10.44776,0.67,1,True,True,False,False,1.0,-0.029999999999999916,,2.284077,,2026-09-18T13:33:00.162650+00:00,2026-09-18T13:33:02.446727+00:00,outcome_then_twap_confirmed,
run_1789735663_25955924,BTC-15M-MAKER-SELL-1789738393279,btc-updown-15m-1789738200,False,False,0x7e75490d6218e8155cb25ee52113ee7a09dab3a0c2834e59c79b0e9b1855d2bb-73529352152955595073359364008511155623854487660154377767150165196580737995003.POLYMARKET,SELL,unknown,maker,0.97,10.281440019008,10.28,0.9700000000000001,2,True,True,False,True,0.9998599399495266,,-1.1102230246251565e-16,287.125397,,2026-09-18T13:33:13.282854+00:00,2026-09-18T13:38:00.408251+00:00,,3.0839999999999996
run_1789739288_d200e461,BTC-15M-FAST-FOLLOW-BUY-1789740254293,btc-updown-15m-1789740000,False,False,0x68cb2d458749bfb8bcd8917d9599663d9520a3a3d3a99bf235a13cd6aea57ae5-107902098384112912014992372909878871203615887333983240959338756701345607104019.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.79,5.0,5.197366,0.76,1,True,True,False,False,1.0,-0.030000000000000027,,4.427385,,2026-09-18T14:04:14.325768+00:00,2026-09-18T14:04:18.753153+00:00,outcome_then_twap_confirmed,
run_1789739288_d200e461,BTC-15M-MAKER-SELL-1789740270013,btc-updown-15m-1789740000,False,False,0x68cb2d458749bfb8bcd8917d9599663d9520a3a3d3a99bf235a13cd6aea57ae5-107902098384112912014992372909878871203615887333983240959338756701345607104019.POLYMARKET,SELL,unknown,maker,0.97,5.1291100317952,5.12,0.97,2,True,True,False,True,0.9982238572113432,,0.0,425.041591,,2026-09-18T14:04:30.016672+00:00,2026-09-18T14:11:35.058263+00:00,,1.0752
run_1789744314_58e8299d,BTC-15M-FAST-FOLLOW-BUY-1789745765767,btc-updown-15m-1789745400,False,False,0xd7a92a2f66ecad5099d295f9d4b86a3003c5c406cfe7d55cf8497fde692c5b80-66755980507703833437772387831662226394558181386079747045269743849409900693746.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.86,5.5,5.839507,0.81,1,True,True,False,False,1.0,-0.04999999999999993,,7.848211,,2026-09-18T15:36:05.822428+00:00,2026-09-18T15:36:13.670639+00:00,outcome_then_twap_confirmed,
run_1789744314_58e8299d,BTC-15M-MAKER-SELL-1789745785619,btc-updown-15m-1789745400,False,False,0xd7a92a2f66ecad5099d295f9d4b86a3003c5c406cfe7d55cf8497fde692c5b80-66755980507703833437772387831662226394558181386079747045269743849409900693746.POLYMARKET,SELL,unknown,maker,0.97,5.7748005908344,5.774801,0.97,1,True,True,False,False,1.0,,0.0,282.467957,,2026-09-18T15:36:25.637824+00:00,2026-09-18T15:41:08.105781+00:00,,0.923968094533504
run_1789744314_58e8299d,BTC-15M-FAST-FOLLOW-BUY-1789746560267,btc-updown-15m-1789746300,False,False,0x582d469051d33d8d365aeb3f441025f16e20efdf71757fa77efe5f6e80495291-112092526830006525831045088623731003969571318943943566113977147037526254241210.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.66,10.0,10.153845,0.65,1,True,True,False,False,1.0,-0.010000000000000009,,2.298301,,2026-09-18T15:49:20.284866+00:00,2026-09-18T15:49:22.583167+00:00,outcome_then_twap_confirmed,
run_1789744314_58e8299d,BTC-15M-MAKER-SELL-1789746575085,btc-updown-15m-1789746300,False,False,0x582d469051d33d8d365aeb3f441025f16e20efdf71757fa77efe5f6e80495291-112092526830006525831045088623731003969571318943943566113977147037526254241210.POLYMARKET,SELL,unknown,maker,0.97,9.9875250189,19.967525000000002,0.4851827780358356,2,True,True,False,False,1.0,,0.4848172219641644,682.645495,,2026-09-18T15:49:35.086727+00:00,2026-09-18T16:00:57.732222+00:00,,
run_1789747940_38fc3f4b,BTC-15M-FAST-FOLLOW-BUY-1789748316930,btc-updown-15m-1789748100,False,False,0x443162a293ab05e9985d26c1f2a4b38703d31ef2b7a205f2a811974bb06bd282-25771711618212122064013242618825185875546505660570625162111849041221174657451.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.76,5.5,5.5,0.7599999999999999,1,True,True,False,False,1.0,-1.1102230246251565e-16,,4.618828,,2026-09-18T16:18:36.960834+00:00,2026-09-18T16:18:41.579662+00:00,outcome_then_twap_confirmed,
run_1789747940_38fc3f4b,BTC-15M-MAKER-SELL-1789748336280,btc-updown-15m-1789748100,False,False,0x443162a293ab05e9985d26c1f2a4b38703d31ef2b7a205f2a811974bb06bd282-25771711618212122064013242618825185875546505660570625162111849041221174657451.POLYMARKET,SELL,unknown,maker,0.97,5.4277696,10.84777,0.4853473939805139,2,True,True,False,False,1.0,,0.48465260601948607,679.182024,,2026-09-18T16:18:56.308953+00:00,2026-09-18T16:30:15.490977+00:00,,1.139831616
run_1789751566_210e70da,BTC-15M-FAST-FOLLOW-BUY-1789751981209,btc-updown-15m-1789751700,False,False,0xa86a76f030d5d919a6b41c8be5f33159ba0574d8d04d930548de2b3fe4c95947-106708415503747309974977241846718483813245410609357926632226776805046071439544.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.75,5.48,5.788733,0.71,1,True,True,False,False,1.0,-0.040000000000000036,,4.405627,,2026-09-18T17:19:41.229038+00:00,2026-09-18T17:19:45.634665+00:00,outcome_then_twap_confirmed,
run_1789751566_210e70da,BTC-15M-MAKER-SELL-1789751996272,btc-updown-15m-1789751700,False,False,0xa86a76f030d5d919a6b41c8be5f33159ba0574d8d04d930548de2b3fe4c95947-106708415503747309974977241846718483813245410609357926632226776805046071439544.POLYMARKET,SELL,unknown,maker,0.97,5.7029161910216,5.702916,0.9700000000000001,1,True,True,False,True,0.9999999665045752,,-1.1102230246251565e-16,239.341474,,2026-09-18T17:19:56.274070+00:00,2026-09-18T17:23:55.615544+00:00,,1.48275816
run_1789751566_210e70da,BTC-15M-FAST-FOLLOW-BUY-1789753099102,btc-updown-15m-1789752600,False,False,0x9468ce6f08dc3501a53bb9bc584e91fae703d65f2f94ae8cc7cf03fbfd0fe52f-97611860939277452191284585088700400296749671230919288544828267365263690888446.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.87,5.0,5.117646,0.85,1,True,True,False,False,1.0,-0.020000000000000018,,2.223987,,2026-09-18T17:38:19.118030+00:00,2026-09-18T17:38:21.342017+00:00,outcome_then_twap_confirmed,
run_1789751566_210e70da,BTC-15M-MAKER-SELL-1789753113323,btc-updown-15m-1789752600,False,False,0x9468ce6f08dc3501a53bb9bc584e91fae703d65f2f94ae8cc7cf03fbfd0fe52f-97611860939277452191284585088700400296749671230919288544828267365263690888446.POLYMARKET,SELL,unknown,maker,0.97,5.07066600972,0,,0,True,False,True,False,,,,,357.481615,2026-09-18T17:38:33.328199+00:00,,,
run_1789751566_210e70da,BTC-15M-TAKER-EXIT-1789753469736,btc-updown-15m-1789752600,False,False,0x9468ce6f08dc3501a53bb9bc584e91fae703d65f2f94ae8cc7cf03fbfd0fe52f-97611860939277452191284585088700400296749671230919288544828267365263690888446.POLYMARKET,SELL,unknown,other,0.04,5.070666,5.070666,0.02,1,False,True,False,False,1.0,,0.02,,,2026-09-18T17:44:29.808217+00:00,2026-09-18T17:44:32.184770+00:00,offside_near_close,-4.208795894477184
run_1789751566_210e70da,BTC-15M-FAST-FOLLOW-BUY-1789753700560,btc-updown-15m-1789753500,False,False,0x9e2dd1d028854cea5676b1dd5a5ea49239b93ba64899ae3c7775c5b5b2355f7b-58985696996883364095130802218884531868961549107712773659617951420789461941704.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.569621,0.7900000000000001,1,True,True,False,False,1.0,-0.009999999999999898,,2.240685,,2026-09-18T17:48:20.578852+00:00,2026-09-18T17:48:22.819537+00:00,outcome_then_twap_confirmed,
run_1789751566_210e70da,BTC-15M-MAKER-SELL-1789753713393,btc-updown-15m-1789753500,False,False,0x9e2dd1d028854cea5676b1dd5a5ea49239b93ba64899ae3c7775c5b5b2355f7b-58985696996883364095130802218884531868961549107712773659617951420789461941704.POLYMARKET,SELL,unknown,maker,0.97,5.5030929910792,5.503093,0.97,1,True,True,False,False,1.0,,0.0,440.544293,,2026-09-18T17:48:33.397851+00:00,2026-09-18T17:55:53.942144+00:00,,0.990556738394256
run_1789751566_210e70da,BTC-15M-FAST-FOLLOW-BUY-1789754629301,btc-updown-15m-1789754400,False,False,0xf5ee533a85332d8ed272db955c43863f8fd48f52359c72bace2bb155615d51ef-94709732384770967286853105608176109676743060752667156658684462103560515966499.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.86,5.5,5.768293,0.82,1,True,True,False,False,1.0,-0.040000000000000036,,2.243847,,2026-09-18T18:03:49.329519+00:00,2026-09-18T18:03:51.573366+00:00,outcome_then_twap_confirmed,
run_1789751566_210e70da,BTC-15M-MAKER-SELL-1789754641868,btc-updown-15m-1789754400,False,False,0xf5ee533a85332d8ed272db955c43863f8fd48f52359c72bace2bb155615d51ef-94709732384770967286853105608176109676743060752667156658684462103560515966499.POLYMARKET,SELL,unknown,maker,0.97,5.7069921966304,5.706992,0.97,1,True,True,False,True,0.9999999655457037,,0.0,498.351766,,2026-09-18T18:04:01.872892+00:00,2026-09-18T18:12:20.224658+00:00,,0.8560488
run_1789996575_c0d4eb88,BTC-15M-FAST-FOLLOW-BUY-1789997696145,btc-updown-15m-1789997400,False,False,0x17da8970e6988f04a2404567943fb02ec21f8945ed96051feec4cbf299e53057-45253256056001374430328686652422307778084016884388549543492718425038774333883.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.77,5.0,0,,0,True,False,False,False,,,,,,2026-09-21T13:34:56.172179+00:00,,outcome_then_twap_confirmed,
run_1790077438_774cf3c8,BTC-15M-MAKER-BUY-1790077879132,btc-updown-15m-1790077500,False,False,0xae14e7492904f98f1d689eb0acc22363196f2968615368e79417e3a2ea77c1d1-40777031493515402329833824129092563912450726659829071850153796012156938775624.POLYMARKET,BUY,normal_maker,maker,0.88,6.25,0,,0,True,False,False,False,,,,,,2026-09-22T11:51:19.145514+00:00,,,
run_1790077438_774cf3c8,BTC-15M-MAKER-BUY-1790077883455,btc-updown-15m-1790077500,False,False,0xae14e7492904f98f1d689eb0acc22363196f2968615368e79417e3a2ea77c1d1-40777031493515402329833824129092563912450726659829071850153796012156938775624.POLYMARKET,BUY,normal_maker,maker,0.87,6.25,0,,0,True,False,True,False,,,,,3.882968,2026-09-22T11:51:23.455958+00:00,,,
run_1790077438_774cf3c8,BTC-15M-MAKER-BUY-1790077893421,btc-updown-15m-1790077500,False,False,0xae14e7492904f98f1d689eb0acc22363196f2968615368e79417e3a2ea77c1d1-40777031493515402329833824129092563912450726659829071850153796012156938775624.POLYMARKET,BUY,normal_maker,maker,0.88,6.25,0,,0,True,False,True,False,,,,,16.959128,2026-09-22T11:51:33.427657+00:00,,,
run_1790077438_774cf3c8,BTC-15M-MAKER-BUY-1790077912048,btc-updown-15m-1790077500,False,False,0xae14e7492904f98f1d689eb0acc22363196f2968615368e79417e3a2ea77c1d1-40777031493515402329833824129092563912450726659829071850153796012156938775624.POLYMARKET,BUY,normal_maker,maker,0.89,6.179775280898877,0,,0,True,False,True,False,,,,,18.054352,2026-09-22T11:51:52.050007+00:00,,,
run_1790164065_7f6e3a59,BTC-15M-FAST-FOLLOW-BUY-1790165008144,btc-updown-15m-1790164800,False,False,0xc1190835dd5108f1e75993f7ed36241021e98149d754783e7ea9fbbc9d5d5786-78858099550188273928738887227031682610174516466813955867760476239335728653300.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.8,5.5,5.569619,0.79,1,True,True,False,False,1.0,-0.010000000000000009,,4.375945,,2026-09-23T12:03:28.160893+00:00,2026-09-23T12:03:32.557222+00:00,outcome_then_twap_confirmed,
run_1790164065_7f6e3a59,BTC-15M-MAKER-SELL-1790165023852,btc-updown-15m-1790164800,False,False,0xc1190835dd5108f1e75993f7ed36241021e98149d754783e7ea9fbbc9d5d5786-78858099550188273928738887227031682610174516466813955867760476239335728653300.POLYMARKET,SELL,unknown,maker,0.97,5.5030910149688,5.503091,0.9699999999999999,1,True,True,False,True,0.9999999972799287,,1.1102230246251565e-16,466.41454,,2026-09-23T12:03:43.856024+00:00,2026-09-23T12:11:30.270564+00:00,,0.99055638
run_1790164065_7f6e3a59,BTC-15M-FAST-FOLLOW-BUY-1790165889357,btc-updown-15m-1790165700,False,False,0xfe4dc85c2b20a3d688285800116cde94628996f44aa217466ec1fbd81e34224d-34556454871187336867155224766533683995934404414574929023399098775739151010114.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.73,5.0,5.367648,0.68,1,True,True,False,False,1.0,-0.04999999999999993,,2.355862,,2026-09-23T12:18:09.368908+00:00,2026-09-23T12:18:11.734246+00:00,outcome_then_twap_confirmed,
run_1790164065_7f6e3a59,BTC-15M-MAKER-SELL-1790165901995,btc-updown-15m-1790165700,False,False,0xfe4dc85c2b20a3d688285800116cde94628996f44aa217466ec1fbd81e34224d-34556454871187336867155224766533683995934404414574929023399098775739151010114.POLYMARKET,SELL,unknown,maker,0.97,5.2835519852544,0,,0,True,False,False,False,,,,,,2026-09-23T12:18:21.997243+00:00,,,
run_1790168233_24328520,BTC-15M-FAST-FOLLOW-BUY-1790168712783,btc-updown-15m-1790168400,False,False,0x1d6289bfdbbfe294bba8fb86a3235bf8da81d143b8b5cbd5ea3c85ab8194c623-49502194665616026617165195529310106747459128438916326300448506279379267099428.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.89,5.0,5.056816,0.88,1,True,True,False,False,1.0,-0.010000000000000009,,4.350589,,2026-09-23T13:05:12.790862+00:00,2026-09-23T13:05:17.151174+00:00,outcome_then_twap_confirmed,
run_1790168233_24328520,BTC-15M-MAKER-SELL-1790168727916,btc-updown-15m-1790168400,False,False,0x1d6289bfdbbfe294bba8fb86a3235bf8da81d143b8b5cbd5ea3c85ab8194c623-49502194665616026617165195529310106747459128438916326300448506279379267099428.POLYMARKET,SELL,unknown,maker,0.97,5.0183680165888,5.018368,0.97,1,True,True,False,True,0.9999999966943834,,0.0,185.677236,,2026-09-23T13:05:27.938956+00:00,2026-09-23T13:08:33.616192+00:00,,0.45165312
run_1790174636_5ac4e622,BTC-15M-FAST-FOLLOW-BUY-1790175234575,btc-updown-15m-1790174700,False,False,0x77ec36db1b3bf2f9d70822668bb794fb16c02d16fd2cc0aad9d93ac998e9b4f8-59837409745784701206571246098693097743396034966022744260488713343313798578206.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.76,5.5,5.726028,0.7299999999999999,1,True,True,False,False,1.0,-0.030000000000000138,,41.939613,,2026-09-23T14:53:54.586278+00:00,2026-09-23T14:54:36.541888+00:00,outcome_then_twap_confirmed,
run_1790174636_5ac4e622,BTC-15M-MAKER-SELL-1790175254691,btc-updown-15m-1790174700,False,False,0x77ec36db1b3bf2f9d70822668bb794fb16c02d16fd2cc0aad9d93ac998e9b4f8-59837409745784701206571246098693097743396034966022744260488713343313798578206.POLYMARKET,SELL,unknown,maker,0.97,5.720302,5.720302,0.9700000000000001,1,True,True,False,False,1.0,,-1.1102230246251565e-16,246.75766,,2026-09-23T14:54:14.734305+00:00,2026-09-23T14:58:21.491965+00:00,,1.2864547644575974
run_1790182161_1f0bc0b8,BTC-15M-FAST-FOLLOW-BUY-1790183021942,btc-updown-15m-1790182800,False,False,0xb8cdaa63d70ebb48ad763afd25aece9de00af6e02477083e526ce59b8217c709-94899041935999318226543567876650771452647592911038026608407883520104877185646.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.71,10.0,0,,0,True,False,False,False,,,,,,2026-09-23T17:03:41.952289+00:00,,outcome_then_twap_confirmed,
run_1790182161_1f0bc0b8,BTC-15M-FAST-FOLLOW-BUY-1790183041258,btc-updown-15m-1790182800,False,False,0xb8cdaa63d70ebb48ad763afd25aece9de00af6e02477083e526ce59b8217c709-94899041935999318226543567876650771452647592911038026608407883520104877185646.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.79,5.0,0,,0,True,False,False,False,,,,,,2026-09-23T17:04:01.268403+00:00,,outcome_then_twap_confirmed,
run_1790252798_913e82dc,BTC-15M-FAST-FOLLOW-BUY-1790253209505,btc-updown-15m-1790253000,False,False,0xd873b604956e46e5749705cade49e480a65ae8b8cfe9c2c92e8c3965975b3a2f-15490509379016085861557378022341274079286160484840318080377815397151339416864.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.9,5.5,5.5,0.9,1,True,True,False,False,1.0,0.0,,4.259206,,2026-09-24T12:33:29.524475+00:00,2026-09-24T12:33:33.808954+00:00,outcome_then_twap_confirmed,
run_1790252798_913e82dc,BTC-15M-MAKER-SELL-1790253228785,btc-updown-15m-1790253000,False,False,0xd873b604956e46e5749705cade49e480a65ae8b8cfe9c2c92e8c3965975b3a2f-15490509379016085861557378022341274079286160484840318080377815397151339416864.POLYMARKET,SELL,unknown,maker,0.97,5.46436,5.46436,0.97,1,True,True,False,False,1.0,,0.0,350.941673,,2026-09-24T12:33:48.800444+00:00,2026-09-24T12:39:39.742117+00:00,,0.3825052
run_1790252798_913e82dc,BTC-15M-FAST-FOLLOW-BUY-1790255029454,btc-updown-15m-1790254800,False,False,0x7b30c9f42982465b578acc1a6c75d6dcd7cca5a106a41b887daa2fb707987397-86514867455733887692076766953344945694264952048835065518187637494772858806413.POLYMARKET,BUY,outcome_fast_follow,fast_follow,0.79,5.0,5.266664,0.75,1,True,True,False,False,1.0,-0.040000000000000036,,6.804735,,2026-09-24T13:03:49.470785+00:00,2026-09-24T13:03:56.288740+00:00,outcome_then_twap_confirmed,
run_1790252798_913e82dc,BTC-15M-MAKER-SELL-1790255047058,btc-updown-15m-1790254800,False,False,0x7b30c9f42982465b578acc1a6c75d6dcd7cca5a106a41b887daa2fb707987397-86514867455733887692076766953344945694264952048835065518187637494772858806413.POLYMARKET,SELL,unknown,maker,0.97,5.195564036,0,,0,True,False,False,False,,,,,,2026-09-24T13:04:07.070218+00:00,,,
